primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename,len_sec_labels,path,frames,sr,duration
sincis1,[],"['call', 'life stage uncertain', 'sex uncertain']",-2.9433,37.5081,Cisticola cantans,Singing Cisticola,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/647616,sincis1/XC647616.ogg,0,/kaggle/input/birdclef-2023/train_audio/sincis1/XC647616.ogg,835918,32000,26.1224375
wbrcha2,[],['call'],-2.0936,34.3087,Cossypha heuglini,White-browed Robin-Chat,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/142885,wbrcha2/XC142885.ogg,0,/kaggle/input/birdclef-2023/train_audio/wbrcha2/XC142885.ogg,353593,32000,11.04978125
afecuc1,[],['song'],-3.3468,37.468,Chrysococcyx cupreus,African Emerald Cuckoo,Meena Haribal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/514164,afecuc1/XC514164.ogg,0,/kaggle/input/birdclef-2023/train_audio/afecuc1/XC514164.ogg,599353,32000,18.72978125
grbcam1,[],['song'],-28.8929,31.4494,Camaroptera brachyura,Green-backed Camaroptera,Raphaël Nussbaumer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/459543,grbcam1/XC459543.ogg,0,/kaggle/input/birdclef-2023/train_audio/grbcam1/XC459543.ogg,532480,32000,16.64
didcuc1,[],['song'],-2.8145,37.4113,Chrysococcyx caprius,Dideric Cuckoo,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/397639,didcuc1/XC397639.ogg,0,/kaggle/input/birdclef-2023/train_audio/didcuc1/XC397639.ogg,1362528,32000,42.579
woosan,[],"['adult', 'nocturnal flight call', 'sex uncertain']",58.7396,17.8657,Tringa glareola,Wood Sandpiper,Alan Dalton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/658630,woosan/XC658630.ogg,0,/kaggle/input/birdclef-2023/train_audio/woosan/XC658630.ogg,289536,32000,9.048
combul2,[],[''],-3.3599,39.9936,Pycnonotus barbatus,Common Bulbul,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/756282,combul2/XC756282.ogg,0,/kaggle/input/birdclef-2023/train_audio/combul2/XC756282.ogg,1380937,32000,43.15428125
sichor1,[],['call'],-6.8714,36.5742,Bycanistes brevis,Silvery-cheeked Hornbill,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/514511,sichor1/XC514511.ogg,0,/kaggle/input/birdclef-2023/train_audio/sichor1/XC514511.ogg,304896,32000,9.528
brctch1,[],"['adult', 'call', 'sex uncertain']",-2.9858,37.5975,Tchagra australis,Brown-crowned Tchagra,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/611560,brctch1/XC611560.ogg,0,/kaggle/input/birdclef-2023/train_audio/brctch1/XC611560.ogg,385536,32000,12.048
grecor,[],['call'],46.9964,7.0482,Phalacrocorax carbo,Great Cormorant,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/308865,grecor/XC308865.ogg,0,/kaggle/input/birdclef-2023/train_audio/grecor/XC308865.ogg,4112640,32000,128.52
trobou1,[],['song'],-3.3923,36.7049,Laniarius major,Tropical Boubou,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/422174,trobou1/XC422174.ogg,0,/kaggle/input/birdclef-2023/train_audio/trobou1/XC422174.ogg,597504,32000,18.672
klacuc1,"['grbcam1', 'wlwwar']",['song'],-17.4009,30.5691,Chrysococcyx klaas,Klaas's Cuckoo,Rick Nuttall,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/460929,klacuc1/XC460929.ogg,2,/kaggle/input/birdclef-2023/train_audio/klacuc1/XC460929.ogg,2380672,32000,74.396
grbcam1,[],['call'],-28.0674,32.3219,Camaroptera brachyura,Green-backed Camaroptera,vynbos,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/397703,grbcam1/XC397703.ogg,0,/kaggle/input/birdclef-2023/train_audio/grbcam1/XC397703.ogg,360281,32000,11.25878125
bkctch1,"['chibat1', 'hoopoe', 'rindov']","['duet', 'song']",-33.5411,27.0406,Tchagra senegalus,Black-crowned Tchagra,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/584045,bkctch1/XC584045.ogg,3,/kaggle/input/birdclef-2023/train_audio/bkctch1/XC584045.ogg,1732023,32000,54.12571875
strher,[],['flight calls'],-0.548,-76.041,Butorides striata,Striated Heron,John V. Moore,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/257323,strher/XC257323.ogg,0,/kaggle/input/birdclef-2023/train_audio/strher/XC257323.ogg,372820,32000,11.650625
woosan,[],['flight call'],55.9782,47.3781,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/497515,woosan/XC497515.ogg,0,/kaggle/input/birdclef-2023/train_audio/woosan/XC497515.ogg,504895,32000,15.77796875
eaywag1,[],['song'],49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/417163,eaywag1/XC417163.ogg,0,/kaggle/input/birdclef-2023/train_audio/eaywag1/XC417163.ogg,2940672,32000,91.896
gyhspa1,[],['call'],-2.9858,37.5975,Passer griseus,Northern Gray-headed Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/590131,gyhspa1/XC590131.ogg,0,/kaggle/input/birdclef-2023/train_audio/gyhspa1/XC590131.ogg,721920,32000,22.56
combul2,[],"['song', 'subsong']",37.2994,9.8693,Pycnonotus barbatus,Common Bulbul,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/307653,combul2/XC307653.ogg,0,/kaggle/input/birdclef-2023/train_audio/combul2/XC307653.ogg,1473724,32000,46.053875
mabeat1,[],['song'],-22.592,45.3907,Merops superciliosus,Madagascar Bee-eater,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/162368,mabeat1/XC162368.ogg,0,/kaggle/input/birdclef-2023/train_audio/mabeat1/XC162368.ogg,383687,32000,11.99021875
brctch1,[],"['adult', 'call']",-26.7735,26.695,Tchagra australis,Brown-crowned Tchagra,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/586766,brctch1/XC586766.ogg,0,/kaggle/input/birdclef-2023/train_audio/brctch1/XC586766.ogg,1052416,32000,32.888
brwwar1,[],"['call', 'song']",-0.071,35.4137,Phylloscopus umbrovirens,Brown Woodland-Warbler,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/347482,brwwar1/XC347482.ogg,0,/kaggle/input/birdclef-2023/train_audio/brwwar1/XC347482.ogg,319321,32000,9.97878125
beasun2,"['combul2', 'gbesta1']","['male', 'song']",15.865,-16.5121,Cinnyris pulchellus,Beautiful Sunbird,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/234643,beasun2/XC234643.ogg,2,/kaggle/input/birdclef-2023/train_audio/beasun2/XC234643.ogg,2187598,32000,68.3624375
combuz1,[],"['call', 'juvenile']",49.0716,1.6453,Buteo buteo,Common Buzzard,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/486942,combuz1/XC486942.ogg,0,/kaggle/input/birdclef-2023/train_audio/combuz1/XC486942.ogg,288000,32000,9.0
blcapa2,[],['song'],-1.2051,36.857,Oreolais pulcher,Black-collared Apalis,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/294022,blcapa2/XC294022.ogg,0,/kaggle/input/birdclef-2023/train_audio/blcapa2/XC294022.ogg,1052421,32000,32.88815625
thrnig1,[],"['male', 'song']",53.6153,23.0224,Luscinia luscinia,Thrush Nightingale,Agnieszka Grajewska,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/368511,thrnig1/XC368511.ogg,0,/kaggle/input/birdclef-2023/train_audio/thrnig1/XC368511.ogg,1537536,32000,48.048
combuz1,[],['call'],51.5826,14.5844,Buteo buteo,Common Buzzard,Martin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/185035,combuz1/XC185035.ogg,0,/kaggle/input/birdclef-2023/train_audio/combuz1/XC185035.ogg,602697,32000,18.83428125
spemou2,[],['call'],-3.3431,39.9567,Colius striatus,Speckled Mousebird,Stephan Risch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/533788,spemou2/XC533788.ogg,0,/kaggle/input/birdclef-2023/train_audio/spemou2/XC533788.ogg,332928,32000,10.404
combuz1,[],"['alarm call', 'modulated calls']",46.5299,5.9506,Buteo buteo,Common Buzzard,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/638480,combuz1/XC638480.ogg,0,/kaggle/input/birdclef-2023/train_audio/combuz1/XC638480.ogg,329472,32000,10.296
carwoo1,[],"['call', 'drumming', 'gives drumming call']",-28.2715,27.7669,Chloropicus fuscescens,Cardinal Woodpecker,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/435801,carwoo1/XC435801.ogg,0,/kaggle/input/birdclef-2023/train_audio/carwoo1/XC435801.ogg,5314752,32000,166.086
fotdro5,[],"['call', 'song']",-26.2594,31.8762,Dicrurus adsimilis,Fork-tailed Drongo,Tom Wulf,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/392065,fotdro5/XC392065.ogg,0,/kaggle/input/birdclef-2023/train_audio/fotdro5/XC392065.ogg,1850720,32000,57.835
blakit1,[],"['male', 'song']",40.7155,-3.8887,Milvus migrans,Black Kite,Jose A. Neila Ballesteros,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/578424,blakit1/XC578424.ogg,0,/kaggle/input/birdclef-2023/train_audio/blakit1/XC578424.ogg,4510464,32000,140.952
comsan,[],['call'],53.9299,-2.9833,Actitis hypoleucos,Common Sandpiper,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/501607,comsan/XC501607.ogg,0,/kaggle/input/birdclef-2023/train_audio/comsan/XC501607.ogg,563409,32000,17.60653125
hoopoe,"['litswi1', 'varsun2']",['song'],9.7811,44.4448,Upupa epops,Eurasian Hoopoe,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/173495,hoopoe/XC173495.ogg,2,/kaggle/input/birdclef-2023/train_audio/hoopoe/XC173495.ogg,660376,32000,20.63675
sltnig1,[],['song'],-2.9965,37.6244,Caprimulgus clarus,Slender-tailed Nightjar,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/436061,sltnig1/XC436061.ogg,0,/kaggle/input/birdclef-2023/train_audio/sltnig1/XC436061.ogg,523776,32000,16.368
woosan,[],[''],52.4659,9.2695,Tringa glareola,Wood Sandpiper,Markus Jacobs,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/718689,woosan/XC718689.ogg,0,/kaggle/input/birdclef-2023/train_audio/woosan/XC718689.ogg,601861,32000,18.80815625
cohmar1,[],['call'],54.5592,11.9695,Delichon urbicum,Common House-Martin,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,https://www.xeno-canto.org/138516,cohmar1/XC138516.ogg,0,/kaggle/input/birdclef-2023/train_audio/cohmar1/XC138516.ogg,496536,32000,15.51675
blakit1,[],['song'],8.4757,-13.2538,Milvus migrans,Black Kite,Jacqueline Leigh,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/442940,blakit1/XC442940.ogg,0,/kaggle/input/birdclef-2023/train_audio/blakit1/XC442940.ogg,2719232,32000,84.976
greegr,[],"['adult', 'flight call']",-22.9434,-43.0763,Ardea alba,Great Egret,Ricardo José Mitidieri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/598700,greegr/XC598700.ogg,0,/kaggle/input/birdclef-2023/train_audio/greegr/XC598700.ogg,284160,32000,8.88
litegr,[],['call'],45.1116,18.4108,Egretta garzetta,Little Egret,Domagoj Tomičić,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/669097,litegr/XC669097.ogg,0,/kaggle/input/birdclef-2023/train_audio/litegr/XC669097.ogg,349408,32000,10.919
greegr,[],['call'],47.5169,5.3757,Ardea alba,Great Egret,Gerard OLIVIER,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/345092,greegr/XC345092.ogg,0,/kaggle/input/birdclef-2023/train_audio/greegr/XC345092.ogg,239073,32000,7.47103125
fislov1,[],[''],37.069,-7.7248,Agapornis fischeri,Fischer's Lovebird,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/757332,fislov1/XC757332.ogg,0,/kaggle/input/birdclef-2023/train_audio/fislov1/XC757332.ogg,870400,32000,27.2
laudov1,[],"['male', 'song']",41.31,69.2396,Streptopelia senegalensis,Laughing Dove,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/184811,laudov1/XC184811.ogg,0,/kaggle/input/birdclef-2023/train_audio/laudov1/XC184811.ogg,333531,32000,10.42284375
brobab1,[],[''],5.6359,-0.1797,Turdoides plebejus,Brown Babbler,David Robichaud,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/697048,brobab1/XC697048.ogg,0,/kaggle/input/birdclef-2023/train_audio/brobab1/XC697048.ogg,692976,32000,21.6555
comsan,[],['flight call'],63.8313,20.2607,Actitis hypoleucos,Common Sandpiper,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/430800,comsan/XC430800.ogg,0,/kaggle/input/birdclef-2023/train_audio/comsan/XC430800.ogg,275712,32000,8.616
wbrcha2,[],['song'],-12.8012,28.2125,Cossypha heuglini,White-browed Robin-Chat,Bob Planque,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/153430,wbrcha2/XC153430.ogg,0,/kaggle/input/birdclef-2023/train_audio/wbrcha2/XC153430.ogg,2683298,32000,83.8530625
comsan,[],[''],22.4939,114.0404,Actitis hypoleucos,Common Sandpiper,Geoff Carey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/695371,comsan/XC695371.ogg,0,/kaggle/input/birdclef-2023/train_audio/comsan/XC695371.ogg,268800,32000,8.4
fotdro5,[],"['call', 'song']",0.0881,38.19,Dicrurus adsimilis,Fork-tailed Drongo,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/196082,fotdro5/XC196082.ogg,0,/kaggle/input/birdclef-2023/train_audio/fotdro5/XC196082.ogg,936229,32000,29.25715625
laudov1,[],['call'],12.7115,80.1688,Streptopelia senegalensis,Laughing Dove,Vivek Puliyeri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/467531,laudov1/XC467531.ogg,0,/kaggle/input/birdclef-2023/train_audio/laudov1/XC467531.ogg,55171,32000,1.72409375
norbro1,[],['song'],1.5371,35.4572,Phyllastrephus strepitans,Northern Brownbul,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/432005,norbro1/XC432005.ogg,0,/kaggle/input/birdclef-2023/train_audio/norbro1/XC432005.ogg,616072,32000,19.25225
somgre1,[],['call'],-2.9858,37.5975,Andropadus importunus,Sombre Greenbul,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/600782,somgre1/XC600782.ogg,0,/kaggle/input/birdclef-2023/train_audio/somgre1/XC600782.ogg,489216,32000,15.288
barswa,[],"['male', 'song']",19.3551,-99.0467,Hirundo rustica,Barn Swallow,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/631958,barswa/XC631958.ogg,0,/kaggle/input/birdclef-2023/train_audio/barswa/XC631958.ogg,718054,32000,22.4391875
reftin1,[],['song'],-2.9965,37.6244,Pogoniulus pusillus,Red-fronted Tinkerbird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/436070,reftin1/XC436070.ogg,0,/kaggle/input/birdclef-2023/train_audio/reftin1/XC436070.ogg,417024,32000,13.032
cibwar1,[],['song'],-8.5004,35.9066,Bradypterus cinnamomeus,Cinnamon Bracken-Warbler,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/516760,cibwar1/XC516760.ogg,0,/kaggle/input/birdclef-2023/train_audio/cibwar1/XC516760.ogg,580608,32000,18.144
abhori1,['fotdro5'],['alarm call'],-32.5702,27.3153,Oriolus larvatus,African Black-headed Oriole,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/247350,abhori1/XC247350.ogg,1,/kaggle/input/birdclef-2023/train_audio/abhori1/XC247350.ogg,468114,32000,14.6285625
thrnig1,[],"['male', 'song']",55.8638,49.306,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/185981,thrnig1/XC185981.ogg,0,/kaggle/input/birdclef-2023/train_audio/thrnig1/XC185981.ogg,1547285,32000,48.35265625
afmdov1,['categr'],"['call', 'sex uncertain', 'song']",11.8047,13.1966,Streptopelia decipiens,Mourning Collared-Dove,Sun Madakan ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/603594,afmdov1/XC603594.ogg,1,/kaggle/input/birdclef-2023/train_audio/afmdov1/XC603594.ogg,9081600,32000,283.8
afrthr1,[],"['call', 'song']",8.4767,-13.2579,Turdus pelios,African Thrush,Jacqueline Leigh,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/413833,afrthr1/XC413833.ogg,0,/kaggle/input/birdclef-2023/train_audio/afrthr1/XC413833.ogg,855967,32000,26.74896875
gnbcam2,[],[''],5.884,0.0386,Camaroptera brevicaudata,Gray-backed Camaroptera,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/400465,gnbcam2/XC400465.ogg,0,/kaggle/input/birdclef-2023/train_audio/gnbcam2/XC400465.ogg,2366485,32000,73.95265625
greegr,[],[''],58.3749,26.6876,Ardea alba,Great Egret,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://xeno-canto.org/719807,greegr/XC719807.ogg,0,/kaggle/input/birdclef-2023/train_audio/greegr/XC719807.ogg,168832,32000,5.276
brubru1,[],['song'],16.0427,-16.3264,Nilaus afer,Brubru,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/178002,brubru1/XC178002.ogg,0,/kaggle/input/birdclef-2023/train_audio/brubru1/XC178002.ogg,516598,32000,16.1436875
barswa,[],"['begging call', 'call', 'song']",51.0383,3.9184,Hirundo rustica,Barn Swallow,Erik Roels,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/142794,barswa/XC142794.ogg,0,/kaggle/input/birdclef-2023/train_audio/barswa/XC142794.ogg,2296268,32000,71.758375
thrnig1,[],['song'],32.0799,34.7809,Luscinia luscinia,Thrush Nightingale,Stefan Greif,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/412630,thrnig1/XC412630.ogg,0,/kaggle/input/birdclef-2023/train_audio/thrnig1/XC412630.ogg,11832424,32000,369.76325
barswa,[],['call'],51.3672,5.8406,Hirundo rustica,Barn Swallow,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,http://xeno-canto.org/672598,barswa/XC672598.ogg,0,/kaggle/input/birdclef-2023/train_audio/barswa/XC672598.ogg,322656,32000,10.083
gargan,[],"['adult', 'flight call', 'sex uncertain']",56.5377,9.3814,Spatula querquedula,Garganey,Christian Bøggild,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/656682,gargan/XC656682.ogg,0,/kaggle/input/birdclef-2023/train_audio/gargan/XC656682.ogg,672000,32000,21.0
egygoo,[],['call'],-24.0885,31.07,Alopochen aegyptiaca,Egyptian Goose,Derek Solomon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/489216,egygoo/XC489216.ogg,0,/kaggle/input/birdclef-2023/train_audio/egygoo/XC489216.ogg,1721088,32000,53.784
barswa,[],[''],30.8664,121.7294,Hirundo rustica,Barn Swallow,Bo Shunqi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/720444,barswa/XC720444.ogg,0,/kaggle/input/birdclef-2023/train_audio/barswa/XC720444.ogg,847104,32000,26.472
yebere1,[],"['adult', 'call']",-26.8557,26.4388,Eremomela icteropygialis,Yellow-bellied Eremomela,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/625313,yebere1/XC625313.ogg,0,/kaggle/input/birdclef-2023/train_audio/yebere1/XC625313.ogg,540000,32000,16.875
greegr,[],['call'],34.6482,135.6263,Ardea alba,Great Egret,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/277289,greegr/XC277289.ogg,0,/kaggle/input/birdclef-2023/train_audio/greegr/XC277289.ogg,287232,32000,8.976
